MOF,Uptake,Pressure,H,C,N,F,Cl,Br,V,Cu,Zn,Zr,ASA_m^2/g_15prb,NASA_m^2/g_15prb,AV_cm^3/g_15prb,NAV_cm^3/g_15prb,POAV_cm^3/g_15prb,PONAV_cm^3/g_15prb,PLD,LCD,LFPD,Density,Volume,TotalDegreeOfUnsaturation,MetallicPercentage,OxygenToMetalRatio,ElectronegativeToTotalRatio,WeightedElectronegativityPerAtom,NitrogenToOxygen,Epoch40,Epoch1000,Epoch4000,Epoch40Ave,Epoch4000Ave,Epoch1000Ave,HenryCoeff_CO2
XEQLEM01,1.678066467,4000,0.023325995,0.034988993,0.005831499,0,0,0,0,0,0,0,0,476.886,0,0.0152302,0,0.129841,2.46232,4.50974,4.44269,1.30005,1371.86,31,8.333333333,4,0.222222222,0.734814815,0.5,3.567416375,51.24784774,169.8823514,0.033031633,1.572984736,0.474517109,0.00381328
XEQLEM,0.143357054,40,0.023222061,0.034833091,0.005805515,0,0,0,0,0,0,0,0,494.365,0,0.0154528,0,0.127022,2.48011,4.53865,4.51762,1.29426,1378,31,8.333333333,4,0.222222222,0.734814815,0.5,3.603192984,51.2228307,169.8573344,0.033362898,1.572753096,0.474285469,0.00357333
XEQLEM,1.253893048,1000,0.023222061,0.034833091,0.005805515,0,0,0,0,0,0,0,0,494.365,0,0.0154528,0,0.127022,2.48011,4.53865,4.51762,1.29426,1378,31,8.333333333,4,0.222222222,0.734814815,0.5,3.603192984,51.2228307,169.8573344,0.033362898,1.572753096,0.474285469,0.00357333
XEQLEM,1.670848496,4000,0.023222061,0.034833091,0.005805515,0,0,0,0,0,0,0,0,494.365,0,0.0154528,0,0.127022,2.48011,4.53865,4.51762,1.29426,1378,31,8.333333333,4,0.222222222,0.734814815,0.5,3.603192984,51.2228307,169.8573344,0.033362898,1.572753096,0.474285469,0.00357333
XEQRAO,0.012284035,40,0.024976195,0.04370834,0,0,0,0,0,0,0,0,721.424,0,0.0386628,0,0.168074,0,4.60933,5.51146,5.51146,1.37083,1281.22,41,3.571428571,4,0.081632653,0.280816327,0,0.484548915,36.82867021,144.4784976,0.004944377,1.474270384,0.375802757,0.0003032
XEQRAO,0.296050675,1000,0.024976195,0.04370834,0,0,0,0,0,0,0,0,721.424,0,0.0386628,0,0.168074,0,4.60933,5.51146,5.51146,1.37083,1281.22,41,3.571428571,4,0.081632653,0.280816327,0,0.484548915,36.82867021,144.4784976,0.004944377,1.474270384,0.375802757,0.0003032
XEQRAO,1.002170337,4000,0.024976195,0.04370834,0,0,0,0,0,0,0,0,721.424,0,0.0386628,0,0.168074,0,4.60933,5.51146,5.51146,1.37083,1281.22,41,3.571428571,4,0.081632653,0.280816327,0,0.484548915,36.82867021,144.4784976,0.004944377,1.474270384,0.375802757,0.0003032
XESKAJ,0.070301816,40,0.025074352,0.012537176,0.004179059,0,0,0,0,0,0,0,1313.47,0,0.189889,0,0.396055,0,9.29464,9.85685,9.85685,1.10591,1435.73,-0.5,33.33333333,3,0.266666667,0.890666667,0.333333333,19.04638426,66.18411823,165.0462046,0.211626492,1.833846718,0.735379091,0.00163939
XESKAJ,1.800689628,1000,0.025074352,0.012537176,0.004179059,0,0,0,0,0,0,0,1313.47,0,0.189889,0,0.396055,0,9.29464,9.85685,9.85685,1.10591,1435.73,-0.5,33.33333333,3,0.266666667,0.890666667,0.333333333,19.04638426,66.18411823,165.0462046,0.211626492,1.833846718,0.735379091,0.00163939
XESKAJ,4.727585324,4000,0.025074352,0.012537176,0.004179059,0,0,0,0,0,0,0,1313.47,0,0.189889,0,0.396055,0,9.29464,9.85685,9.85685,1.10591,1435.73,-0.5,33.33333333,3,0.266666667,0.890666667,0.333333333,19.04638426,66.18411823,165.0462046,0.211626492,1.833846718,0.735379091,0.00163939
XESKIR,0.004946167,40,0.015836671,0.011877503,0.003959168,0,0,0,0,0,0,0,1139.94,0,0.177368,0,0.351499,0,9.85365,10.14317,10.14317,1.23585,1515.47,5.5,33.33333333,3,0.307692308,1.027692308,0.333333333,8.589713238,51.13419007,136.814665,0.110124529,1.754034166,0.655566539,0.000122528
XESKIR,0.130578814,1000,0.015836671,0.011877503,0.003959168,0,0,0,0,0,0,0,1139.94,0,0.177368,0,0.351499,0,9.85365,10.14317,10.14317,1.23585,1515.47,5.5,33.33333333,3,0.307692308,1.027692308,0.333333333,8.589713238,51.13419007,136.814665,0.110124529,1.754034166,0.655566539,0.000122528
XESKIR,0.553286062,4000,0.015836671,0.011877503,0.003959168,0,0,0,0,0,0,0,1139.94,0,0.177368,0,0.351499,0,9.85365,10.14317,10.14317,1.23585,1515.47,5.5,33.33333333,3,0.307692308,1.027692308,0.333333333,8.589713238,51.13419007,136.814665,0.110124529,1.754034166,0.655566539,0.000122528
XESLAK,0.002834439,40,0,0.012570476,0.004190159,0,0,0,0,0,0,0,1078.34,0,0.174658,0,0.332339,0,9.72545,10.31182,10.31182,1.3077,4295.78,50.5,33.33333333,3,0.444444444,1.484444444,0.333333333,20.92052399,123.6137371,301.5654926,0.129139037,1.861515387,0.76304776,6.87E-05
XESLAK,0.069860055,1000,0,0.012570476,0.004190159,0,0,0,0,0,0,0,1078.34,0,0.174658,0,0.332339,0,9.72545,10.31182,10.31182,1.3077,4295.78,50.5,33.33333333,3,0.444444444,1.484444444,0.333333333,20.92052399,123.6137371,301.5654926,0.129139037,1.861515387,0.76304776,6.87E-05
XESLAK,0.271714896,4000,0,0.012570476,0.004190159,0,0,0,0,0,0,0,1078.34,0,0.174658,0,0.332339,0,9.72545,10.31182,10.31182,1.3077,4295.78,50.5,33.33333333,3,0.444444444,1.484444444,0.333333333,20.92052399,123.6137371,301.5654926,0.129139037,1.861515387,0.76304776,6.87E-05
XEWFAI,0.008401782,40,0.031349249,0.020153089,0.004478464,0,0,0,0,0,0.001119616,0,1572.17,0,0.166476,0,0.374707,0,7.48221,8.58001,8.58001,1.10647,2679.49,10,9.259259259,4.8,0.201117318,0.665027933,0.5,2.118007729,74.56484412,271.1905493,0.011832445,1.515031002,0.416563375,0.000223582
XEWFAI,0.224428573,1000,0.031349249,0.020153089,0.004478464,0,0,0,0,0,0.001119616,0,1572.17,0,0.166476,0,0.374707,0,7.48221,8.58001,8.58001,1.10647,2679.49,10,9.259259259,4.8,0.201117318,0.665027933,0.5,2.118007729,74.56484412,271.1905493,0.011832445,1.515031002,0.416563375,0.000223582
XEWFAI,0.673061065,4000,0.031349249,0.020153089,0.004478464,0,0,0,0,0,0.001119616,0,1572.17,0,0.166476,0,0.374707,0,7.48221,8.58001,8.58001,1.10647,2679.49,10,9.259259259,4.8,0.201117318,0.665027933,0.5,2.118007729,74.56484412,271.1905493,0.011832445,1.515031002,0.416563375,0.000223582
XEWRUO,0.001390851,40,0,0.009270407,0.046352037,0,0,0,0,0,0,0,0,166.843,0,0.00159757,0,0.0780932,2.72431,3.53274,3.53274,2.12823,862.961,-1,50,0,0.769230769,2.338461538,0,0,20.47981491,77.6001315,0,1.492310221,0.393842594,3.39E-05
XEWRUO,0.034443511,1000,0,0.009270407,0.046352037,0,0,0,0,0,0,0,0,166.843,0,0.00159757,0,0.0780932,2.72431,3.53274,3.53274,2.12823,862.961,-1,50,0,0.769230769,2.338461538,0,0,20.47981491,77.6001315,0,1.492310221,0.393842594,3.39E-05
XEWRUO,0.135767943,4000,0,0.009270407,0.046352037,0,0,0,0,0,0,0,0,166.843,0,0.00159757,0,0.0780932,2.72431,3.53274,3.53274,2.12823,862.961,-1,50,0,0.769230769,2.338461538,0,0,20.47981491,77.6001315,0,1.492310221,0.393842594,3.39E-05
XEXLET,0.001220223,40,0.012603635,0.029933634,0.003150909,0,0,0,0,0,0,0,1172.9,0,0.164158,0,0.342549,0,7.40132,8.01945,8.00563,1.23661,2538.95,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0.882939933,61.42563409,219.6049723,0.006131527,1.52503453,0.426566903,2.82E-05
XEXLET,0.029857468,1000,0.012603635,0.029933634,0.003150909,0,0,0,0,0,0,0,1172.9,0,0.164158,0,0.342549,0,7.40132,8.01945,8.00563,1.23661,2538.95,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0.882939933,61.42563409,219.6049723,0.006131527,1.52503453,0.426566903,2.82E-05
XEXLET,0.118690687,4000,0.012603635,0.029933634,0.003150909,0,0,0,0,0,0,0,1172.9,0,0.164158,0,0.342549,0,7.40132,8.01945,8.00563,1.23661,2538.95,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0.882939933,61.42563409,219.6049723,0.006131527,1.52503453,0.426566903,2.82E-05
XEXLIX,0.002508206,40,0.014045499,0.033358059,0.003511375,0,0,0,0,0,0.001755687,0,1095.3,0,0.102015,0,0.276552,0,6.65456,7.00764,6.99124,1.241,2278.31,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.44929312,217.6286314,0,1.51130994,0.412842313,5.86E-05
XEXLIX,0.062287522,1000,0.014045499,0.033358059,0.003511375,0,0,0,0,0,0.001755687,0,1095.3,0,0.102015,0,0.276552,0,6.65456,7.00764,6.99124,1.241,2278.31,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.44929312,217.6286314,0,1.51130994,0.412842313,5.86E-05
XEXLIX,0.248061159,4000,0.014045499,0.033358059,0.003511375,0,0,0,0,0,0.001755687,0,1095.3,0,0.102015,0,0.276552,0,6.65456,7.00764,6.99124,1.241,2278.31,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.44929312,217.6286314,0,1.51130994,0.412842313,5.86E-05
XEXLOD,0.001774913,40,0.013323063,0.031642276,0.003330766,0,0,0,0,0,0.001665383,0,1287.32,0,0.134391,0,0.327567,0,6.82329,7.16008,7.1483,1.17716,2401.85,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.46249299,217.6418312,0,1.511401606,0.412933979,4.20E-05
XEXLOD,0.045076471,1000,0.013323063,0.031642276,0.003330766,0,0,0,0,0,0.001665383,0,1287.32,0,0.134391,0,0.327567,0,6.82329,7.16008,7.1483,1.17716,2401.85,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.46249299,217.6418312,0,1.511401606,0.412933979,4.20E-05
XEXLOD,0.177338452,4000,0.013323063,0.031642276,0.003330766,0,0,0,0,0,0.001665383,0,1287.32,0,0.134391,0,0.327567,0,6.82329,7.16008,7.1483,1.17716,2401.85,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.46249299,217.6418312,0,1.511401606,0.412933979,4.20E-05
XEXLUJ,0.001925813,40,0.01269111,0.030141387,0.003172778,0,0,0,0,0,0.001586389,0,1353.25,0,0.16748,0,0.371881,0,8.10533,8.68328,8.67305,1.12133,2521.45,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.47687978,217.656218,0,1.511501514,0.413033887,4.39E-05
XEXLUJ,0.047134695,1000,0.01269111,0.030141387,0.003172778,0,0,0,0,0,0.001586389,0,1353.25,0,0.16748,0,0.371881,0,8.10533,8.68328,8.67305,1.12133,2521.45,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.47687978,217.656218,0,1.511501514,0.413033887,4.39E-05
XEXLUJ,0.178859961,4000,0.01269111,0.030141387,0.003172778,0,0,0,0,0,0.001586389,0,1353.25,0,0.16748,0,0.371881,0,8.10533,8.68328,8.67305,1.12133,2521.45,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.47687978,217.656218,0,1.511501514,0.413033887,4.39E-05
XEXMAQ,0.001779807,40,0.012685425,0.030127885,0.003171356,0,0,0,0,0,0.001585678,0,1351.36,0,0.158098,0,0.364196,0,8.02364,8.38304,8.37443,1.12082,2522.58,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.41438841,217.5937267,0,1.511067546,0.41259992,4.14E-05
XEXMAQ,0.043266756,1000,0.012685425,0.030127885,0.003171356,0,0,0,0,0,0.001585678,0,1351.36,0,0.158098,0,0.364196,0,8.02364,8.38304,8.37443,1.12082,2522.58,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.41438841,217.5937267,0,1.511067546,0.41259992,4.14E-05
XEXMAQ,0.171616208,4000,0.012685425,0.030127885,0.003171356,0,0,0,0,0,0.001585678,0,1351.36,0,0.158098,0,0.364196,0,8.02364,8.38304,8.37443,1.12082,2522.58,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.41438841,217.5937267,0,1.511067546,0.41259992,4.14E-05
XEXMEU,0.001289313,40,0.011935622,0.028347103,0.002983906,0,0,0,0,0,0.001491953,0,1474.22,0,0.209373,0,0.422538,0,8.80389,9.60536,9.60536,1.05458,2681.05,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.30927813,217.4886164,0,1.510337614,0.411869987,3.07E-05
XEXMEU,0.032602599,1000,0.011935622,0.028347103,0.002983906,0,0,0,0,0,0.001491953,0,1474.22,0,0.209373,0,0.422538,0,8.80389,9.60536,9.60536,1.05458,2681.05,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.30927813,217.4886164,0,1.510337614,0.411869987,3.07E-05
XEXMEU,0.12835054,4000,0.011935622,0.028347103,0.002983906,0,0,0,0,0,0.001491953,0,1474.22,0,0.209373,0,0.422538,0,8.80389,9.60536,9.60536,1.05458,2681.05,59,5.263157895,6,0.222222222,0.742222222,0.333333333,0,59.30927813,217.4886164,0,1.510337614,0.411869987,3.07E-05
XIDBUJ,0.009697668,40,0.017104543,0.029077723,0.005131363,0,0,0,0,0,0.001710454,0,1423.45,0,0.104617,0,0.333023,0,6.27049,7.39896,7.39896,1.09542,2338.56,46,5.882352941,4,0.2,0.653714286,0.75,0,54.00232693,207.7877947,0,1.484198533,0.385730907,0.000224528
XIDBUJ,0.23003963,1000,0.017104543,0.029077723,0.005131363,0,0,0,0,0,0.001710454,0,1423.45,0,0.104617,0,0.333023,0,6.27049,7.39896,7.39896,1.09542,2338.56,46,5.882352941,4,0.2,0.653714286,0.75,0,54.00232693,207.7877947,0,1.484198533,0.385730907,0.000224528
XIDBUJ,0.829778092,4000,0.017104543,0.029077723,0.005131363,0,0,0,0,0,0.001710454,0,1423.45,0,0.104617,0,0.333023,0,6.27049,7.39896,7.39896,1.09542,2338.56,46,5.882352941,4,0.2,0.653714286,0.75,0,54.00232693,207.7877947,0,1.484198533,0.385730907,0.000224528
XIFHIF,0.007006202,40,0.006467416,0.019402249,0,0,0,0,0,0,0,0,1218.81,0,0.159568,0,0.336755,0,8.84024,9.50274,9.48896,1.39627,3710.91,61,11.11111111,7.5,0.365853659,1.258536585,0,32.46553882,120.7886759,300.9373667,0.197960603,1.834983943,0.736516317,0.000156925
XIFHIF,0.179243826,1000,0.006467416,0.019402249,0,0,0,0,0,0,0,0,1218.81,0,0.159568,0,0.336755,0,8.84024,9.50274,9.48896,1.39627,3710.91,61,11.11111111,7.5,0.365853659,1.258536585,0,32.46553882,120.7886759,300.9373667,0.197960603,1.834983943,0.736516317,0.000156925
XIFHIF,0.580047506,4000,0.006467416,0.019402249,0,0,0,0,0,0,0,0,1218.81,0,0.159568,0,0.336755,0,8.84024,9.50274,9.48896,1.39627,3710.91,61,11.11111111,7.5,0.365853659,1.258536585,0,32.46553882,120.7886759,300.9373667,0.197960603,1.834983943,0.736516317,0.000156925
XIGWUF,0.002991053,40,0,0.006334995,0.006334995,0,0,0,0,0,0,0,6913.13,0,0.678494,0,1.56768,0,4.99162,7.07949,7.07464,0.478412,1894.24,10,66.66666667,0,0.375,1.14,0,0,18.21438273,53.36534679,0,1.667667087,0.56919946,7.33E-05
XIGWUF,0.075583748,1000,0,0.006334995,0.006334995,0,0,0,0,0,0,0,6913.13,0,0.678494,0,1.56768,0,4.99162,7.07949,7.07464,0.478412,1894.24,10,66.66666667,0,0.375,1.14,0,0,18.21438273,53.36534679,0,1.667667087,0.56919946,7.33E-05
XIGWUF,0.30854997,4000,0,0.006334995,0.006334995,0,0,0,0,0,0,0,6913.13,0,0.678494,0,1.56768,0,4.99162,7.07949,7.07464,0.478412,1894.24,10,66.66666667,0,0.375,1.14,0,0,18.21438273,53.36534679,0,1.667667087,0.56919946,7.33E-05
XINHOT,0.015744143,40,0.022158619,0.036007756,0.001846552,0,0,0,0,0,0,0,563.781,0,0.0309786,0,0.134543,0,4.10207,5.41924,5.41472,1.543,2166.2,54,5.128205128,6.5,0.1875,0.635,0.153846154,12.53231337,83.32840844,259.0832287,0.078326959,1.61927018,0.520802553,0.00035369
XINHOT,0.329131403,1000,0.022158619,0.036007756,0.001846552,0,0,0,0,0,0,0,563.781,0,0.0309786,0,0.134543,0,4.10207,5.41924,5.41472,1.543,2166.2,54,5.128205128,6.5,0.1875,0.635,0.153846154,12.53231337,83.32840844,259.0832287,0.078326959,1.61927018,0.520802553,0.00035369
XINHOT,0.952233687,4000,0.022158619,0.036007756,0.001846552,0,0,0,0,0,0,0,563.781,0,0.0309786,0,0.134543,0,4.10207,5.41924,5.41472,1.543,2166.2,54,5.128205128,6.5,0.1875,0.635,0.153846154,12.53231337,83.32840844,259.0832287,0.078326959,1.61927018,0.520802553,0.00035369
XINJAH,0.076876596,40,0.018156418,0.036312835,0,0,0,0,0,0,0,0,583.726,0,0.0249102,0,0.140898,0,3.21133,5.1973,5.17944,1.54154,1982.77,55,5.555555556,6,0.176470588,0.607058824,0,12.64113814,73.55911655,222.9507138,0.092949545,1.639343484,0.540875857,0.00174825
XINJAH,1.159231434,1000,0.018156418,0.036312835,0,0,0,0,0,0,0,0,583.726,0,0.0249102,0,0.140898,0,3.21133,5.1973,5.17944,1.54154,1982.77,55,5.555555556,6,0.176470588,0.607058824,0,12.64113814,73.55911655,222.9507138,0.092949545,1.639343484,0.540875857,0.00174825
XINJAH,1.842087048,4000,0.018156418,0.036312835,0,0,0,0,0,0,0,0,583.726,0,0.0249102,0,0.140898,0,3.21133,5.1973,5.17944,1.54154,1982.77,55,5.555555556,6,0.176470588,0.607058824,0,12.64113814,73.55911655,222.9507138,0.092949545,1.639343484,0.540875857,0.00174825
XINWUO,0.000541605,40,0.017939935,0.013454951,0.013454951,0,0,0,0,0,0.004484984,0,2383.22,0,0.138757,0,0.470717,0,4.28799,6.25323,6.25323,1.09832,1783.73,3,33.33333333,0,0.272727273,0.829090909,0,0,32.27703526,128.9421864,0,1.465252118,0.366784492,1.30E-05
XINWUO,0.013597061,1000,0.017939935,0.013454951,0.013454951,0,0,0,0,0,0.004484984,0,2383.22,0,0.138757,0,0.470717,0,4.28799,6.25323,6.25323,1.09832,1783.73,3,33.33333333,0,0.272727273,0.829090909,0,0,32.27703526,128.9421864,0,1.465252118,0.366784492,1.30E-05
XINWUO,0.054058515,4000,0.017939935,0.013454951,0.013454951,0,0,0,0,0,0.004484984,0,2383.22,0,0.138757,0,0.470717,0,4.28799,6.25323,6.25323,1.09832,1783.73,3,33.33333333,0,0.272727273,0.829090909,0,0,32.27703526,128.9421864,0,1.465252118,0.366784492,1.30E-05
XINZEB,0.113462761,40,0.012268951,0.024537901,0,0,0,0,0,0,0,0,1164.2,0,0.0596007,0,0.250887,0,4.38224,5.58391,5.56908,1.48991,2608.21,49,12.5,5,0.277777778,0.955555556,0,1.379713916,74.081108,232.2604463,0.009581347,1.612919766,0.514452139,0.00272249
XINZEB,1.862087072,1000,0.012268951,0.024537901,0,0,0,0,0,0,0,0,1164.2,0,0.0596007,0,0.250887,0,4.38224,5.58391,5.56908,1.48991,2608.21,49,12.5,5,0.277777778,0.955555556,0,1.379713916,74.081108,232.2604463,0.009581347,1.612919766,0.514452139,0.00272249
XINZEB,3.244917496,4000,0.012268951,0.024537901,0,0,0,0,0,0,0,0,1164.2,0,0.0596007,0,0.250887,0,4.38224,5.58391,5.56908,1.48991,2608.21,49,12.5,5,0.277777778,0.955555556,0,1.379713916,74.081108,232.2604463,0.009581347,1.612919766,0.514452139,0.00272249
XIPTAS,0.819596584,40,0.010750087,0.0286669,0.003583362,0,0,0,0,0,0,0,0,39.6277,0,0.000280507,0,0.0176719,2.59055,3.29344,3.29344,2.13898,1116.27,26,12.5,6,0.368421053,1.246315789,0.166666667,17.02785112,59.22098786,142.7045275,0.224050673,1.877691151,0.779223524,0.0234095
XIPTAS,2.40908648,1000,0.010750087,0.0286669,0.003583362,0,0,0,0,0,0,0,0,39.6277,0,0.000280507,0,0.0176719,2.59055,3.29344,3.29344,2.13898,1116.27,26,12.5,6,0.368421053,1.246315789,0.166666667,17.02785112,59.22098786,142.7045275,0.224050673,1.877691151,0.779223524,0.0234095
XIPTAS,2.588607766,4000,0.010750087,0.0286669,0.003583362,0,0,0,0,0,0,0,0,39.6277,0,0.000280507,0,0.0176719,2.59055,3.29344,3.29344,2.13898,1116.27,26,12.5,6,0.368421053,1.246315789,0.166666667,17.02785112,59.22098786,142.7045275,0.224050673,1.877691151,0.779223524,0.0234095
XIPTEW,0.110770415,40,0.011052268,0.029472715,0.003684089,0,0,0,0,0,0,0,0,15.7614,0,0.000174807,0,0.0131979,2.5043,3.2162,3.2162,2.28824,1085.75,26,12.5,6,0.368421053,1.246315789,0.166666667,16.16725252,58.3842577,141.8677973,0.212727007,1.866681544,0.768213917,0.00230246
XIPTEW,1.156934768,1000,0.011052268,0.029472715,0.003684089,0,0,0,0,0,0,0,0,15.7614,0,0.000174807,0,0.0131979,2.5043,3.2162,3.2162,2.28824,1085.75,26,12.5,6,0.368421053,1.246315789,0.166666667,16.16725252,58.3842577,141.8677973,0.212727007,1.866681544,0.768213917,0.00230246
XIPTEW,1.947525899,4000,0.011052268,0.029472715,0.003684089,0,0,0,0,0,0,0,0,15.7614,0,0.000174807,0,0.0131979,2.5043,3.2162,3.2162,2.28824,1085.75,26,12.5,6,0.368421053,1.246315789,0.166666667,16.16725252,58.3842577,141.8677973,0.212727007,1.866681544,0.768213917,0.00230246
XIPTIA,0.233457912,40,0.010958604,0.029222944,0.003652868,0,0,0,0,0,0,0,0,25.2332,0,0.000177453,0,0.00558978,2.53514,3.24791,3.24754,2.25411,1095.03,26,12.5,6,0.368421053,1.246315789,0.166666667,15.94197447,58.13020599,141.6137456,0.209762822,1.863338758,0.764871131,0.0183438
XIPTIA,1.752432314,1000,0.010958604,0.029222944,0.003652868,0,0,0,0,0,0,0,0,25.2332,0,0.000177453,0,0.00558978,2.53514,3.24791,3.24754,2.25411,1095.03,26,12.5,6,0.368421053,1.246315789,0.166666667,15.94197447,58.13020599,141.6137456,0.209762822,1.863338758,0.764871131,0.0183438
XIPTIA,2.294475157,4000,0.010958604,0.029222944,0.003652868,0,0,0,0,0,0,0,0,25.2332,0,0.000177453,0,0.00558978,2.53514,3.24791,3.24754,2.25411,1095.03,26,12.5,6,0.368421053,1.246315789,0.166666667,15.94197447,58.13020599,141.6137456,0.209762822,1.863338758,0.764871131,0.0183438
XISPEW01,0.002179623,40,0.009834897,0.022128518,0.007376173,0,0,0,0,0,0,0,1836.38,0,0.147161,0,0.427117,0,5.52656,7.58694,7.5744,1.14161,1626.86,26,11.11111111,0,0.176470588,0.536470588,0,0,22.7901365,97.48593512,0,1.433616693,0.335149066,5.29E-05
XISPEW01,0.053801133,1000,0.009834897,0.022128518,0.007376173,0,0,0,0,0,0,0,1836.38,0,0.147161,0,0.427117,0,5.52656,7.58694,7.5744,1.14161,1626.86,26,11.11111111,0,0.176470588,0.536470588,0,0,22.7901365,97.48593512,0,1.433616693,0.335149066,5.29E-05
XISPEW01,0.214856826,4000,0.009834897,0.022128518,0.007376173,0,0,0,0,0,0,0,1836.38,0,0.147161,0,0.427117,0,5.52656,7.58694,7.5744,1.14161,1626.86,26,11.11111111,0,0.176470588,0.536470588,0,0,22.7901365,97.48593512,0,1.433616693,0.335149066,5.29E-05
XISPEW02,0.001601437,40,0.009354154,0.021046847,0.007015616,0,0,0,0,0,0,0,1927.01,0,0.167434,0,0.463805,0,5.5228,7.73943,7.73943,1.0858,1710.47,26,11.11111111,0,0.176470588,0.536470588,0,0,22.71329394,97.40909257,0,1.432486655,0.334019029,3.91E-05
XISPEW02,0.040166069,1000,0.009354154,0.021046847,0.007015616,0,0,0,0,0,0,0,1927.01,0,0.167434,0,0.463805,0,5.5228,7.73943,7.73943,1.0858,1710.47,26,11.11111111,0,0.176470588,0.536470588,0,0,22.71329394,97.40909257,0,1.432486655,0.334019029,3.91E-05
XISPEW02,0.158370405,4000,0.009354154,0.021046847,0.007015616,0,0,0,0,0,0,0,1927.01,0,0.167434,0,0.463805,0,5.5228,7.73943,7.73943,1.0858,1710.47,26,11.11111111,0,0.176470588,0.536470588,0,0,22.71329394,97.40909257,0,1.432486655,0.334019029,3.91E-05
XISPEW,0.002898879,40,0.010131456,0.022795775,0.007598592,0,0,0,0,0,0,0,1780.95,0,0.140302,0,0.409003,0,5.46523,7.45128,7.15275,1.17603,1579.24,26,11.11111111,0,0.176470588,0.536470588,0,0,22.84205818,97.53785681,0,1.434380247,0.33591262,6.94E-05
XISPEW,0.071986186,1000,0.010131456,0.022795775,0.007598592,0,0,0,0,0,0,0,1780.95,0,0.140302,0,0.409003,0,5.46523,7.45128,7.15275,1.17603,1579.24,26,11.11111111,0,0.176470588,0.536470588,0,0,22.84205818,97.53785681,0,1.434380247,0.33591262,6.94E-05
XISPEW,0.278389769,4000,0.010131456,0.022795775,0.007598592,0,0,0,0,0,0,0,1780.95,0,0.140302,0,0.409003,0,5.46523,7.45128,7.15275,1.17603,1579.24,26,11.11111111,0,0.176470588,0.536470588,0,0,22.84205818,97.53785681,0,1.434380247,0.33591262,6.94E-05
XISPUM,0.003176051,40,0.010490015,0.023602533,0.007867511,0,0,0,0,0,0,0,1711.38,0,0.143884,0,0.410299,0,4.58436,7.32941,7.32711,1.21765,1525.26,26,11.11111111,0,0.176470588,0.536470588,0,0,22.83093926,97.52673789,0,1.434216734,0.335749107,7.70E-05
XISPUM,0.07910523,1000,0.010490015,0.023602533,0.007867511,0,0,0,0,0,0,0,1711.38,0,0.143884,0,0.410299,0,4.58436,7.32941,7.32711,1.21765,1525.26,26,11.11111111,0,0.176470588,0.536470588,0,0,22.83093926,97.52673789,0,1.434216734,0.335749107,7.70E-05
XISPUM,0.296422824,4000,0.010490015,0.023602533,0.007867511,0,0,0,0,0,0,0,1711.38,0,0.143884,0,0.410299,0,4.58436,7.32941,7.32711,1.21765,1525.26,26,11.11111111,0,0.176470588,0.536470588,0,0,22.83093926,97.52673789,0,1.434216734,0.335749107,7.70E-05
XISVUR,0.015561498,40,0.010801615,0.02160323,0,0,0,0,0,0,0.003600538,0,1757.4,0,0.0575466,0,0.307142,0,3.92135,5.01647,4.96736,1.1747,4443.78,73,16.66666667,3.5,0.259259259,0.891851852,0,2.860795991,107.7939307,345.0629381,0.013244426,1.597513602,0.499045975,0.00037159
XISVUR,0.353224612,1000,0.010801615,0.02160323,0,0,0,0,0,0,0.003600538,0,1757.4,0,0.0575466,0,0.307142,0,3.92135,5.01647,4.96736,1.1747,4443.78,73,16.66666667,3.5,0.259259259,0.891851852,0,2.860795991,107.7939307,345.0629381,0.013244426,1.597513602,0.499045975,0.00037159
XISVUR,1.29849885,4000,0.010801615,0.02160323,0,0,0,0,0,0,0.003600538,0,1757.4,0,0.0575466,0,0.307142,0,3.92135,5.01647,4.96736,1.1747,4443.78,73,16.66666667,3.5,0.259259259,0.891851852,0,2.860795991,107.7939307,345.0629381,0.013244426,1.597513602,0.499045975,0.00037159
XOBXIW,0.001196486,40,0.015333994,0.015333994,0,0,0,0,0,0,0,0,503.364,0,0.0153156,0,0.125799,0,3.51548,4.67713,4.67713,1.8935,1565.15,13,50,4,0.444444444,1.528888889,0,0.15251719,62.37807964,181.0125833,0.001412196,1.676042438,0.577574811,2.80E-05
